seed,family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
seed43,arrow,0.7,7,6,2,192,1,0.75,0.8571,0.8,103,2,0.0194
seed43,arrow,0.75,7,6,2,192,1,0.75,0.8571,0.8,103,2,0.0194
seed43,arrow,0.8,7,5,2,192,2,0.7143,0.7143,0.7143,103,2,0.0194
seed43,arrow,0.85,7,5,0,194,2,1.0,0.7143,0.8333,103,0,0.0
seed43,arrow,0.9,7,5,0,194,2,1.0,0.7143,0.8333,103,0,0.0
seed43,arrow,0.95,7,5,0,194,2,1.0,0.7143,0.8333,103,0,0.0
seed44,x_mark,0.05,28,28,70,103,0,0.2857,1.0,0.4444,103,42,0.4078
seed44,x_mark,0.1,28,28,37,136,0,0.4308,1.0,0.6022,103,29,0.2816
seed44,x_mark,0.15,28,26,28,145,2,0.4815,0.9286,0.6341,103,24,0.233
seed44,x_mark,0.2,28,26,20,153,2,0.5652,0.9286,0.7027,103,16,0.1553
seed44,x_mark,0.25,28,26,17,156,2,0.6047,0.9286,0.7324,103,13,0.1262
seed44,x_mark,0.3,28,26,15,158,2,0.6341,0.9286,0.7536,103,11,0.1068
seed44,x_mark,0.35,28,26,15,158,2,0.6341,0.9286,0.7536,103,11,0.1068
seed44,x_mark,0.4,28,26,14,159,2,0.65,0.9286,0.7647,103,10,0.0971
seed44,x_mark,0.45,28,26,14,159,2,0.65,0.9286,0.7647,103,10,0.0971
seed44,x_mark,0.5,28,26,14,159,2,0.65,0.9286,0.7647,103,10,0.0971
seed44,x_mark,0.55,28,26,12,161,2,0.6842,0.9286,0.7879,103,8,0.0777
seed44,x_mark,0.6,28,26,10,163,2,0.7222,0.9286,0.8125,103,6,0.0583
seed44,x_mark,0.65,28,26,10,163,2,0.7222,0.9286,0.8125,103,6,0.0583
seed44,x_mark,0.7,28,26,5,168,2,0.8387,0.9286,0.8814,103,1,0.0097
seed44,x_mark,0.75,28,26,4,169,2,0.8667,0.9286,0.8966,103,0,0.0
seed44,x_mark,0.8,28,25,3,170,3,0.8929,0.8929,0.8929,103,0,0.0
seed44,x_mark,0.85,28,25,1,172,3,0.9615,0.8929,0.9259,103,0,0.0
seed44,x_mark,0.9,28,24,1,172,4,0.96,0.8571,0.9057,103,0,0.0
seed44,x_mark,0.95,28,19,0,173,9,1.0,0.6786,0.8085,103,0,0.0
seed44,play_triangle,0.05,22,22,68,111,0,0.2444,1.0,0.3929,103,41,0.3981
seed44,play_triangle,0.1,22,21,45,134,1,0.3182,0.9545,0.4773,103,25,0.2427
seed44,play_triangle,0.15,22,21,37,142,1,0.3621,0.9545,0.525,103,18,0.1748
seed44,play_triangle,0.2,22,21,33,146,1,0.3889,0.9545,0.5526,103,18,0.1748
seed44,play_triangle,0.25,22,20,25,154,2,0.4444,0.9091,0.597,103,16,0.1553
seed44,play_triangle,0.3,22,20,19,160,2,0.5128,0.9091,0.6557,103,12,0.1165
seed44,play_triangle,0.35,22,20,19,160,2,0.5128,0.9091,0.6557,103,12,0.1165
seed44,play_triangle,0.4,22,20,14,165,2,0.5882,0.9091,0.7143,103,11,0.1068
seed44,play_triangle,0.45,22,20,5,174,2,0.8,0.9091,0.8511,103,3,0.0291
seed44,play_triangle,0.5,22,20,3,176,2,0.8696,0.9091,0.8889,103,1,0.0097
seed44,play_triangle,0.55,22,20,2,177,2,0.9091,0.9091,0.9091,103,1,0.0097
seed44,play_triangle,0.6,22,20,2,177,2,0.9091,0.9091,0.9091,103,1,0.0097
seed44,play_triangle,0.65,22,20,2,177,2,0.9091,0.9091,0.9091,103,1,0.0097
seed44,play_triangle,0.7,22,20,2,177,2,0.9091,0.9091,0.9091,103,1,0.0097
seed44,play_triangle,0.75,22,20,2,177,2,0.9091,0.9091,0.9091,103,1,0.0097
seed44,play_triangle,0.8,22,20,1,178,2,0.9524,0.9091,0.9302,103,0,0.0
seed44,play_triangle,0.85,22,19,1,178,3,0.95,0.8636,0.9048,103,0,0.0
seed44,play_triangle,0.9,22,18,0,179,4,1.0,0.8182,0.9,103,0,0.0
seed44,play_triangle,0.95,22,16,0,179,6,1.0,0.7273,0.8421,103,0,0.0
seed44,google_play,0.05,3,3,59,139,0,0.0484,1.0,0.0923,103,34,0.3301
seed44,google_play,0.1,3,3,33,165,0,0.0833,1.0,0.1538,103,18,0.1748
seed44,google_play,0.15,3,3,21,177,0,0.125,1.0,0.2222,103,6,0.0583
seed44,google_play,0.2,3,3,18,180,0,0.1429,1.0,0.25,103,6,0.0583
seed44,google_play,0.25,3,3,18,180,0,0.1429,1.0,0.25,103,6,0.0583
seed44,google_play,0.3,3,3,18,180,0,0.1429,1.0,0.25,103,6,0.0583
