seed,family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
seed44,google_play,0.5,1,1,2,199,0,0.3333,1.0,0.5,103,2,0.0194
seed44,google_play,0.55,1,1,2,199,0,0.3333,1.0,0.5,103,2,0.0194
seed44,google_play,0.6,1,1,0,201,0,1.0,1.0,1.0,103,0,0.0
seed44,google_play,0.65,1,1,0,201,0,1.0,1.0,1.0,103,0,0.0
seed44,google_play,0.7,1,1,0,201,0,1.0,1.0,1.0,103,0,0.0
seed44,google_play,0.75,1,1,0,201,0,1.0,1.0,1.0,103,0,0.0
seed44,google_play,0.8,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed44,google_play,0.85,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed44,google_play,0.9,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed44,google_play,0.95,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed44,next,0.05,1,1,129,72,0,0.0077,1.0,0.0153,103,59,0.5728
seed44,next,0.1,1,1,84,117,0,0.0118,1.0,0.0233,103,37,0.3592
seed44,next,0.15,1,1,65,136,0,0.0152,1.0,0.0299,103,25,0.2427
seed44,next,0.2,1,1,55,146,0,0.0179,1.0,0.0351,103,19,0.1845
seed44,next,0.25,1,1,28,173,0,0.0345,1.0,0.0667,103,6,0.0583
seed44,next,0.3,1,1,27,174,0,0.0357,1.0,0.069,103,6,0.0583
seed44,next,0.35,1,1,22,179,0,0.0435,1.0,0.0833,103,4,0.0388
seed44,next,0.4,1,1,21,180,0,0.0455,1.0,0.087,103,4,0.0388
seed44,next,0.45,1,1,21,180,0,0.0455,1.0,0.087,103,4,0.0388
seed44,next,0.5,1,1,20,181,0,0.0476,1.0,0.0909,103,4,0.0388
seed44,next,0.55,1,1,10,191,0,0.0909,1.0,0.1667,103,0,0.0
seed44,next,0.6,1,1,6,195,0,0.1429,1.0,0.25,103,0,0.0
seed44,next,0.65,1,1,1,200,0,0.5,1.0,0.6667,103,0,0.0
seed44,next,0.7,1,1,0,201,0,1.0,1.0,1.0,103,0,0.0
seed44,next,0.75,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed44,next,0.8,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed44,next,0.85,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed44,next,0.9,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed44,next,0.95,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed44,free,0.05,18,18,73,111,0,0.1978,1.0,0.3303,103,41,0.3981
seed44,free,0.1,18,18,52,132,0,0.2571,1.0,0.4091,103,29,0.2816
seed44,free,0.15,18,17,26,158,1,0.3953,0.9444,0.5574,103,21,0.2039
seed44,free,0.2,18,17,20,164,1,0.4595,0.9444,0.6182,103,17,0.165
seed44,free,0.25,18,17,20,164,1,0.4595,0.9444,0.6182,103,17,0.165
seed44,free,0.3,18,17,18,166,1,0.4857,0.9444,0.6415,103,15,0.1456
seed44,free,0.35,18,17,18,166,1,0.4857,0.9444,0.6415,103,15,0.1456
seed44,free,0.4,18,17,15,169,1,0.5312,0.9444,0.68,103,13,0.1262
seed44,free,0.45,18,17,2,182,1,0.8947,0.9444,0.9189,103,0,0.0
seed44,free,0.5,18,17,2,182,1,0.8947,0.9444,0.9189,103,0,0.0
seed44,free,0.55,18,17,2,182,1,0.8947,0.9444,0.9189,103,0,0.0
seed44,free,0.6,18,17,2,182,1,0.8947,0.9444,0.9189,103,0,0.0
seed44,free,0.65,18,16,2,182,2,0.8889,0.8889,0.8889,103,0,0.0
seed44,free,0.7,18,16,2,182,2,0.8889,0.8889,0.8889,103,0,0.0
seed44,free,0.75,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed44,free,0.8,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed44,free,0.85,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed44,free,0.9,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed44,free,0.95,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed44,got,0.05,27,27,51,124,0,0.3462,1.0,0.5143,103,28,0.2718
seed44,got,0.1,27,27,25,150,0,0.5192,1.0,0.6835,103,22,0.2136
seed44,got,0.15,27,27,4,171,0,0.871,1.0,0.931,103,4,0.0388
seed44,got,0.2,27,27,2,173,0,0.931,1.0,0.9643,103,2,0.0194
seed44,got,0.25,27,27,2,173,0,0.931,1.0,0.9643,103,2,0.0194
seed44,got,0.3,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed44,got,0.35,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed44,got,0.4,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed44,got,0.45,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed44,got,0.5,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed44,got,0.55,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed44,got,0.6,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed44,got,0.65,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed44,got,0.7,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed44,got,0.75,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed44,got,0.8,27,26,0,175,1,1.0,0.963,0.9811,103,0,0.0
seed44,got,0.85,27,23,0,175,4,1.0,0.8519,0.92,103,0,0.0
seed44,got,0.9,27,17,0,175,10,1.0,0.6296,0.7727,103,0,0.0
seed44,got,0.95,27,9,0,175,18,1.0,0.3333,0.5,103,0,0.0
seed44,arrow,0.05,11,10,120,71,1,0.0769,0.9091,0.1418,103,51,0.4951
seed44,arrow,0.1,11,9,90,101,2,0.0909,0.8182,0.1636,103,37,0.3592
seed44,arrow,0.15,11,9,83,108,2,0.0978,0.8182,0.1748,103,34,0.3301
seed44,arrow,0.2,11,9,72,119,2,0.1111,0.8182,0.1957,103,34,0.3301
seed44,arrow,0.25,11,9,63,128,2,0.125,0.8182,0.2169,103,26,0.2524
seed44,arrow,0.3,11,9,49,142,2,0.1552,0.8182,0.2609,103,16,0.1553
seed44,arrow,0.35,11,9,18,173,2,0.3333,0.8182,0.4737,103,3,0.0291
seed44,arrow,0.4,11,9,14,177,2,0.3913,0.8182,0.5294,103,3,0.0291
seed44,arrow,0.45,11,9,11,180,2,0.45,0.8182,0.5806,103,3,0.0291
seed44,arrow,0.5,11,9,11,180,2,0.45,0.8182,0.5806,103,3,0.0291
seed44,arrow,0.55,11,9,11,180,2,0.45,0.8182,0.5806,103,3,0.0291
seed44,arrow,0.6,11,9,9,182,2,0.5,0.8182,0.6207,103,1,0.0097
seed44,arrow,0.65,11,9,6,185,2,0.6,0.8182,0.6923,103,1,0.0097
seed44,arrow,0.7,11,9,0,191,2,1.0,0.8182,0.9,103,0,0.0
seed44,arrow,0.75,11,9,0,191,2,1.0,0.8182,0.9,103,0,0.0
seed44,arrow,0.8,11,9,0,191,2,1.0,0.8182,0.9,103,0,0.0
seed44,arrow,0.85,11,8,0,191,3,1.0,0.7273,0.8421,103,0,0.0
seed44,arrow,0.9,11,7,0,191,4,1.0,0.6364,0.7778,103,0,0.0
seed44,arrow,0.95,11,5,0,191,6,1.0,0.4545,0.625,103,0,0.0
